id,name,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood,city,state,market,zipcode,property_type,room_type,accommodates1,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,calculated_host_listings_count,reviews_per_month
7859906,Modern Room Close To All the Action,40861497,Brant,8-Aug-15,"Seattle, Washington, United States",100%,100%,f,Minor,2,2,t,t,"c 13th Ave, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",60,,,1,$0.00 ,1,1125,t,9,39,68,68,12,95,9,10,10,10,10,10,f,f,flexible,f,2,3.19
9636248,Large 1B condo w/views Capitol Hill,22267748,Shikha,8-Oct-14,"Seattle, Washington, United States",100%,100%,f,Minor,1,1,t,t,"East Union Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Condominium,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100,100,20,2,$25.00 ,2,1125,t,28,58,88,359,0,,,,,,,,f,f,flexible,f,1,
4623541,"Spacious 2BR/2.5 bath, gr8 location",23946949,Laura,19-Nov-14,US,100%,100%,f,Minor,1,1,t,t,"East Union Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Entire home/apt,5,2.5,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",157,,100,5,$60.00 ,2,1125,t,0,0,0,156,25,98,10,10,10,10,10,10,f,f,flexible,f,1,1.94
1970725,"Private entrance, great location",10175895,Mark,21-Nov-13,"Seattle, Washington, United States",N/A,N/A,t,Minor,1,1,t,t,"East Pine Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Heating,""Smoke Detector"",Essentials,Shampoo}",110,,30,1,$0.00 ,3,1125,t,30,60,90,365,43,99,10,10,10,10,10,9,f,f,strict,t,1,2.19
4418480,Be Close to Everything on The Hill,9929496,Nick,10-Nov-13,"Seattle, Washington, United States",100%,100%,f,Minor,1,1,t,t,"East Union Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",Shampoo}",150,,30,1,$0.00 ,2,30,t,30,60,90,365,8,93,10,9,10,10,10,9,f,t,flexible,f,1,0.65
911001,Beautiful Town Home - Capitol Hill,1635606,Peter,21-Jan-12,"Seattle, Washington, United States",100%,100%,t,Minor,3,3,t,t,"18th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Townhouse,Entire home/apt,6,3.5,3,3,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",203,750,140,1,$0.00 ,7,120,t,16,18,19,235,0,,,,,,,,f,f,moderate,f,2,
6670332,Peaceful home in S. Capitol Hill,20758898,Rob,31-Aug-14,"Seattle, Washington, United States",100%,100%,t,Minor,1,1,t,t,"East Marion Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Entire home/apt,5,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",145,,100,4,$25.00 ,2,30,t,30,56,80,331,15,99,10,10,10,10,10,9,f,f,moderate,f,1,2.38
1249060,1BR Apt w/ Kitchen & Huge Backyard,2575305,Noelle,7-Jun-12,"Seattle, Washington, United States",100%,100%,f,Minor,1,1,t,t,"16th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Entire home/apt,3,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",85,250,83,2,$35.00 ,1,70,t,18,18,18,75,74,92,9,9,10,9,9,9,f,t,strict,t,1,2.41
1566487,Modern/Minimalist Apt next2 dwntown,8201710,Rodrigo,16-Aug-13,"Seattle, Washington, United States",100%,100%,t,Minor,2,2,t,t,"22nd Avenue South, Seattle, WA 98144, United States",Minor,Seattle,WA,Seattle,98144,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",79,300,70,2,$20.00 ,1,1125,t,26,56,86,361,104,95,10,10,10,10,8,9,f,f,moderate,f,1,3.62
444221,Cozy Bedroom @ Cherry Hill House,2203746,Monika,23-Apr-12,"Seattle, Washington, United States",100%,100%,f,Minor,4,4,t,t,"E Jefferson St, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",49,100,5,1,$5.00 ,1,1125,t,16,40,69,137,79,88,9,9,9,9,9,9,f,t,strict,t,4,1.85
1018204,Back Cabin Loft @ Cherry Hill House,2203746,Monika,23-Apr-12,"Seattle, Washington, United States",100%,100%,f,Minor,4,4,t,t,"East Jefferson Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Cabin,Private room,4,1,1,2,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",56,100,5,1,$5.00 ,1,30,t,7,23,45,192,79,84,9,9,9,9,9,9,f,t,strict,t,4,2.41
4856986,Three Floors & Rooftop Deck Central,24986285,Mar,18-Dec-14,"Seattle, Washington, United States",83%,100%,t,Minor,4,4,t,t,"East Terrace Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Entire home/apt,7,2.5,3,4,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",330,300,75,6,$25.00 ,1,1125,t,0,0,0,135,4,100,10,10,10,10,10,10,f,f,strict,f,4,0.75
2130652,"Lovely 2BR Central, quiet, parking!",10870042,Luna Farm,28-Dec-13,"Seattle, Washington, United States",86%,100%,f,Minor,2,2,t,t,"21st Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",150,,40,2,$10.00 ,2,1125,t,8,28,51,302,96,91,9,9,10,9,9,9,f,f,flexible,f,2,3.98
5524530,Special Events Venue and Guesthouse,9555890,Melissa,21-Oct-13,"Seattle, Washington, United States",100%,100%,t,Minor,5,5,t,t,"19th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Entire home/apt,8,3,4,4,Real Bed,"{""Cable TV"",""Wireless Internet"",""Free Parking on Premises"",""Smoking Allowed"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",350,200,120,1,$0.00 ,1,14,t,9,39,69,332,7,94,10,10,10,9,10,9,f,f,strict,f,5,0.85
9216874,Modern Central District Townhouse,28723135,Meg,4-Mar-15,"Seattle, Washington, United States",100%,100%,f,Minor,1,1,t,t,"19th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Townhouse,Entire home/apt,4,1.5,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",145,,60,4,$60.00 ,2,1125,t,0,0,0,48,2,100,10,10,10,10,10,10,f,f,strict,f,1,0.98
7971395,Nice Private bedroom Near Downtown,42063487,Cindy,20-Aug-15,"Seattle, Washington, United States",100%,100%,f,Minor,1,1,t,t,"East Spruce Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",67,,18,2,$0.00 ,1,1125,t,30,60,90,359,10,90,9,9,10,10,9,10,f,f,moderate,f,1,2.63
2593263,Spring Street Center Room 2,8932486,Paul,19-Sep-13,"Seattle, Washington, United States",100%,100%,f,Minor,4,4,t,t,"15th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,3,2,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",69,,,1,$15.00 ,2,1125,t,26,56,86,358,52,95,10,10,10,10,10,10,f,f,moderate,f,4,2.53
443580,Sweet Cabin @ the Cherry Hill House,2203746,Monika,23-Apr-12,"Seattle, Washington, United States",100%,100%,f,Minor,4,4,t,t,"E Jefferson St, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Cabin,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",52,100,5,1,$5.00 ,1,365,t,23,45,65,240,99,86,9,9,9,9,9,9,f,t,strict,t,4,2.27
1614502,"Artistic home, free parking",8594245,Kate,2-Sep-13,"Seattle, Washington, United States",100%,100%,t,Minor,1,1,t,t,"20th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",75,,35,1,$0.00 ,2,15,t,30,60,90,365,71,97,10,10,10,10,10,10,f,t,strict,f,1,3.7
4477426,Chef's Luxurious Townhouse,5680459,Micah,29-Mar-13,FR,N/A,N/A,f,Minor,1,1,t,f,"18th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Apartment,Private room,2,1.5,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",90,,,1,$0.00 ,1,50,t,30,60,90,365,28,91,9,10,10,10,9,9,f,t,moderate,f,1,2.33
7648716,Central Dist King Bd & Ensuite Bath,24986285,Mar,18-Dec-14,"Seattle, Washington, United States",83%,100%,t,Minor,4,4,t,t,"East Terrace Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",130,150,30,2,$25.00 ,1,1125,t,0,0,0,131,5,96,10,10,10,10,9,10,f,f,strict,f,4,0.97
9696912,Quietude near downtown w/ parking,3975133,Sam,20-Sep-15,"Seattle, Washington, United States",100%,100%,f,Minor,2,2,t,t,"15th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Iron,""Laptop Friendly Workspace""}",65,,55,1,$0.00 ,3,1125,t,30,60,89,89,0,,,,,,,,f,f,moderate,f,2,
3585592,Urban Loft in Trendy Capitol Hill,15450521,Matt,13-May-14,"Seattle, Washington, United States",N/A,N/A,f,Capitol Hill,1,1,t,t,"East Madison Street, Seattle, WA 98122, United States",Capitol Hill,Seattle,WA,Seattle,98122,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Pets live on this property"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",155,,25,1,$0.00 ,1,1125,t,0,0,0,184,10,100,10,10,10,10,10,10,f,f,moderate,f,1,0.57
3757858,Share - Geeks Paradise,19196841,Andy,30-Jul-14,"Seattle, Washington, United States",100%,100%,f,Minor,2,2,t,t,"East Marion Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Apartment,Shared room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",79,,,0,$0.00 ,1,1125,t,30,60,90,360,15,100,10,9,10,10,10,10,f,f,flexible,f,2,0.95
7219838,Residential Area Near Cap Hill,23270234,Alexa,2-Nov-14,"Seattle, Washington, United States",70%,100%,f,Minor,1,1,t,t,"East Jefferson Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Apartment,Shared room,3,1,1,1,Airbed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in""}",60,,5,2,$5.00 ,1,4,t,30,60,89,89,18,92,9,8,10,10,9,9,f,f,flexible,f,1,3.72
6022715,The Thrifter Central District 2Bed,1459013,Andrew + Danielle,30-Nov-11,"Seattle, Washington, United States",N/A,N/A,f,Minor,1,1,t,t,"19th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Apartment,Entire home/apt,4,1,2,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",115,,,1,$0.00 ,7,1125,t,0,0,0,238,1,100,10,10,10,10,10,10,f,f,flexible,f,1,0.16
7685745,"Cozy Home near Stadiums, Downtown",14387226,Sarah,3-Aug-15,"Seattle, Washington, United States",100%,100%,f,Minor,1,1,t,t,"20th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",60,,,1,$10.00 ,2,1125,t,27,57,87,362,8,100,10,10,10,9,10,10,f,f,flexible,f,1,2.09
4565370,The Reading Room at The Farmhouse,4349190,Rachel & Jon,7-Dec-12,"Seattle, Washington, United States",90%,100%,f,Minor,2,2,t,t,"East Fir Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",70,,,1,$0.00 ,1,1125,t,15,38,65,338,33,96,10,10,10,10,9,9,f,f,flexible,f,2,2.47
4783817,Sunny Capitol Hill Room in 4plex,8570233,Ron,1-Sep-13,"Seattle, Washington, United States",100%,100%,f,Minor,1,1,t,t,"18th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",80,550,35,1,$0.00 ,2,29,t,30,60,89,89,3,100,10,10,10,10,10,9,f,f,flexible,f,1,0.85
2593176,Spring Street Center Room 4,8932486,Paul,19-Sep-13,"Seattle, Washington, United States",100%,100%,f,Minor,4,4,t,t,"15th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,3,2,1,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",70,,,2,$25.00 ,2,1125,t,20,50,80,352,68,91,9,9,9,9,10,9,f,f,moderate,f,4,3.13
3143227,Spring Street Center Room 1,8932486,Paul,19-Sep-13,"Seattle, Washington, United States",100%,100%,f,Minor,4,4,t,t,"15th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,1,2,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",55,,,1,$15.00 ,2,20,t,18,46,76,348,70,97,10,10,10,10,10,10,f,f,moderate,f,4,3.64
1214306,Private Bed/bath in Home: green (A),3894778,Summer,16-Oct-12,"Seattle, Washington, United States",75%,100%,t,Minor,2,2,t,t,"18th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1.5,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",72,150,30,2,$20.00 ,2,1125,t,17,41,71,346,94,98,10,10,10,10,10,10,f,f,strict,t,2,3.02
3533224,Cozy Room in Seattle,8303342,Michael,21-Aug-13,"Seattle, Washington, United States",100%,100%,t,Minor,1,1,t,t,"16th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1.5,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",70,,15,1,$10.00 ,1,1125,t,16,46,76,351,136,97,10,10,10,10,9,9,f,f,moderate,t,1,7.63
443736,Private studio apartment with deck,2203746,Monika,23-Apr-12,"Seattle, Washington, United States",100%,100%,f,Minor,4,4,t,t,"E Jefferson St, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",Essentials,Shampoo}",81,200,5,2,$10.00 ,1,365,t,14,44,71,245,51,94,9,9,10,10,9,9,f,t,strict,t,4,1.14
6675927,Contemporary Urban - Master Bedroom,11346794,Jon,15-Jan-14,"Seattle, Washington, United States",100%,100%,t,Minor,2,2,t,t,"23rd Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,1.5,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",58,,30,1,$0.00 ,1,1125,t,16,46,76,165,49,95,10,10,10,10,9,10,f,f,flexible,f,2,7
1772119," Cherry Hill Cozy, Budget Loft-Bed",9555890,Melissa,21-Oct-13,"Seattle, Washington, United States",100%,100%,t,Minor,5,5,t,t,"19th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,2,2,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",58,200,30,1,$0.00 ,2,29,t,17,47,77,342,68,100,10,10,10,10,10,10,f,f,strict,f,5,2.77
7808495,Near Seattle University on Cap Hill,1675559,Dan,30-Jan-12,"Seattle, Washington, United States",80%,100%,t,Minor,2,2,t,t,"East Marion Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",100,200,35,1,$0.00 ,1,1125,t,0,0,0,120,4,100,10,10,9,10,10,10,f,f,moderate,t,2,0.84
4539948,Cozy Private Loft Apt with Balcony,8200345,Rachel,16-Aug-13,"Seattle, Washington, United States",100%,100%,t,Minor,1,1,t,t,"15th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Loft,Entire home/apt,2,1,0,1,Real Bed,"{Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",110,,,0,$0.00 ,2,1125,t,4,6,14,14,34,96,10,10,10,10,10,9,f,t,strict,f,1,2.65
7768727,Perfect Escape in Heart of Seattle,40861497,Brant,8-Aug-15,"Seattle, Washington, United States",100%,100%,f,Minor,2,2,t,t,"13th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Townhouse,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",75,,,1,$0.00 ,2,1125,t,26,56,86,361,16,99,10,10,10,10,10,9,f,f,flexible,f,2,3.61
769213,Private Garden Apt w/ Soaking Tub,4057441,Kt,4-Nov-12,"Seattle, Washington, United States",100%,100%,f,Minor,1,1,t,t,"15th Ave, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,House,Entire home/apt,2,1,0,1,Pull-out Sofa,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Hot Tub"",Heating,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",124,,,1,$0.00 ,3,7,t,12,31,61,336,164,98,10,10,10,10,10,10,f,f,strict,t,1,6.1
5328449,Spectacular View on Capitol Hill,1870462,Amy & Sean,6-Mar-12,"Seattle, Washington, United States",100%,100%,f,Minor,1,1,t,t,"East Union Street, Seattle, WA 98122, United States",Minor,Seattle,WA,Seattle,98122,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",150,300,,2,$20.00 ,2,1125,t,0,27,57,332,36,93,10,9,10,10,10,9,f,f,moderate,f,1,3.83
